id,longitude,latitude,basin,district_code,population,public_meeting
20811a,34.64551538,-9.03029385,Rufiji,4,,True
7162ris,34.2915984,-9.61776046,Lake Nyasa,3,0.0,True
67505o,30.28273333,-4.47330134,Lake Tanganyika,2,520.0,True
14361jsg,34.91674098,-11.04662183,Ruvuma / Southern Coast,3,30.0,
70294r,38.3478669,-6.64014643,Wami / Ruvu,1,25.0,False
14263qo,33.88176544,-9.48225589,Lake Nyasa,3,0.0,True
67996v,38.60866786,-10.58399494,Ruvuma / Southern Coast,33,1.0,True
43128oi,31.28392922,-7.69712867,Lake Rukwa,3,200.0,True
40948own,33.42669358,-3.04175855,Lake Victoria,4,0.0,
17444ihz,36.57798247,-2.49886699,Internal,6,300.0,True
13192e,36.50868694,-8.09986604,Rufiji,3,150.0,True
495n,29.93044361,-4.81048381,Lake Tanganyika,2,340.0,True
17690j,31.15573907,-1.38241822,Lake Victoria,1,0.0,True
40351,37.56490213,-4.18740142,Pangani,3,210.0,True
52754inf,39.53197102,-7.06728609,Wami / Ruvu,3,150.0,True
49010x,33.18094621,-4.68500919,Lake Tanganyika,1,0.0,False
61956jhm,37.728388,-6.02614367,Wami / Ruvu,6,1.0,True
4389,33.64907934,-9.34118932,Lake Nyasa,4,0.0,True
45062gt,34.87640075,-8.97109513,Rufiji,4,300.0,True
3238bf,33.52956363,-2.80924485,Lake Victoria,4,0.0,True
51596bn,37.98954816,-4.39185995,Pangani,3,34.0,True
16718qp,33.59292682,-3.00287648,Lake Victoria,2,0.0,True
18773gm,34.67069021,-11.04254419,Lake Nyasa,3,320.0,True
10444pah,30.21885504,-4.56684266,Lake Tanganyika,2,410.0,True
69008,36.26103565,-2.87749457,Internal,6,2000.0,True
37515,32.2332228,-3.96562969,Lake Tanganyika,3,0.0,True
73486,31.00200942,-3.23286797,Lake Tanganyika,1,300.0,True
49907dcp,0.0,-2e-08,Lake Victoria,1,0.0,True
22409hz,37.30520744,-4.91216988,Pangani,4,500.0,True
12121,34.65350576,-9.34474107,Rufiji,4,200.0,True
64246,37.29148085,-3.36269117,Pangani,6,19.0,True
23123lrg,37.43524069,-11.09733181,Ruvuma / Southern Coast,1,1.0,True
56340h,33.00441911,-2.53060113,Lake Victoria,8,500.0,True
60952iw,34.11023588,-1.80188517,Lake Victoria,3,350.0,
32506fh,33.72931299,-8.96344317,Rufiji,2,0.0,False
53580,35.89598904,-6.29506881,Rufiji,4,0.0,True
64702wc,36.34120766,-11.17870604,Ruvuma / Southern Coast,5,330.0,True
3210m,36.49131753,-4.22315077,Internal,4,300.0,
64676ml,38.34924993,-6.63825626,Wami / Ruvu,1,20.0,False
64916d,34.52631072,-9.18371506,Rufiji,4,36.0,True
33930tcz,33.76090689,-4.29295487,Internal,2,0.0,True
43175,33.63983458,-9.30539432,Lake Nyasa,4,0.0,True
17347,33.88053759,-4.28676907,Internal,2,0.0,
5228q,31.54587642,-1.43616212,Lake Victoria,2,0.0,True
50407ke,39.57118415,-9.34484231,Ruvuma / Southern Coast,13,,
42131r,37.53871139,-3.27403632,Pangani,4,35.0,True
34128lf,33.16660015,-2.79164701,Lake Victoria,4,0.0,True
18091,30.96552472,-3.2304342,Lake Tanganyika,1,120.0,True
38060krp,30.11969923,-4.58630111,Lake Tanganyika,2,240.0,True
28068ioc,37.26649755,-3.34893476,Pangani,5,20.0,True
9400,37.55894591,-3.49945307,Pangani,2,420.0,True
58017s,39.43572905,-7.09496905,Wami / Ruvu,3,40.0,True
37091ct,30.7699797,-1.35973046,Lake Victoria,1,0.0,True
22991ck,33.39547359,-4.23017012,Internal,2,0.0,True
44651up,33.35628885,-2.61036556,Lake Victoria,2,0.0,True
31816p,36.91845811,-7.76706482,Rufiji,3,40.0,True
35528z,32.53442397,-3.79041319,Lake Victoria,3,0.0,True
48930jn,33.91115823,-1.4405621000000002,Lake Victoria,6,250.0,False
9775ep,34.34750751,-9.27880168,Lake Nyasa,4,50.0,True
14354om,31.75537097,-1.05485438,Lake Victoria,7,0.0,True
63281gg,38.20720924,-6.78791709,Wami / Ruvu,2,50.0,True
34598xk,31.34474233,-6.43660126,Lake Rukwa,1,83.0,False
22280q,34.43099834,-4.66430341,Internal,1,325.0,True
15619,33.05844262,-4.83164138,Lake Tanganyika,1,0.0,False
33607,31.6029897,-8.05225247,Lake Tanganyika,4,0.0,True
69145y,38.41862208,-4.6321708,Pangani,1,1.0,True
27567dsv,36.91078641,-7.83057234,Rufiji,3,600.0,True
24583,34.49950047,-9.40501234,Lake Nyasa,4,1.0,True
18329rin,32.31385422,-5.09196929,Lake Tanganyika,4,0.0,True
63410hj,39.16223,-7.30691331,Rufiji,2,110.0,True
20598qwr,36.96655229,-6.06304663,Wami / Ruvu,1,150.0,True
30656vj,39.19570674,-6.9031152,Wami / Ruvu,2,150.0,
30652ff,0.0,-2e-08,Lake Victoria,6,,True
29728c,34.86127483,-4.52973254,Internal,2,200.0,True
17476rp,29.70333501,-4.74483331,Lake Tanganyika,3,60.0,True
14543ru,35.44817908,-10.62740626,Ruvuma / Southern Coast,2,,True
27589b,38.39453769,-10.98277217,Ruvuma / Southern Coast,63,56.0,True
3339,33.57789672,-9.06249402,Lake Nyasa,4,0.0,True
4922,37.60834759,-3.13475771,Pangani,1,1.0,True
56123,34.74020905,-10.39803819,Lake Nyasa,5,20.0,False
39810,31.81344792,-1.2131604,Lake Victoria,2,0.0,True
61262wpq,35.86410557,-7.75015571,Rufiji,7,15.0,True
6875kl,37.20460463,-3.27546119,Pangani,5,60.0,True
3289x,36.35671493,-5.95175387,Wami / Ruvu,3,0.0,True
61371bl,31.68200283,-7.78455277,Lake Rukwa,2,350.0,True
34707ro,36.6915083,-3.30164312,Pangani,2,200.0,True
15723zu,37.31354239,-11.10922198,Ruvuma / Southern Coast,1,,False
18114i,35.4556221,-7.99864616,Rufiji,1,560.0,False
56434k,30.78632875,-1.40923463,Lake Victoria,1,0.0,True
11294,37.43654886,-5.37827281,Wami / Ruvu,7,500.0,True
35339ynn,33.85264726,-8.81729251,Rufiji,7,,True
66454re,35.061021000000004,-11.53952862,Lake Nyasa,3,450.0,True
8628kb,33.22801371,-3.00456196,Lake Victoria,4,0.0,True
31877n,34.47772951,-8.97620086,Rufiji,4,250.0,True
18708,31.07642252,-7.76461971,Lake Tanganyika,3,1.0,False
24317og,38.93881735,-7.72060724,Rufiji,53,1.0,False
53736xs,34.61635511,-4.56846638,Internal,1,485.0,True
34800,37.2332105,-10.95425558,Ruvuma / Southern Coast,1,1.0,True
69805h,31.52016543,-8.18650554,Lake Tanganyika,2,50.0,True
48161cq,36.9064513,-3.35312684,Pangani,7,130.0,True
47990a,37.45998345,-5.43556777,Wami / Ruvu,7,1.0,True
53785gj,31.00214898,-2.75463376,Lake Victoria,4,0.0,True
1752ef,35.96554835,-3.73713552,Internal,1,295.0,True
252et,36.14204619,-8.92565787,Rufiji,4,400.0,True
22323c,36.40196633,-5.68639909,Wami / Ruvu,3,0.0,True
23643rtq,39.2057384,-7.687284700000001,Rufiji,53,1.0,True
42985,32.92344767,-5.8047651,Lake Tanganyika,5,0.0,True
18458m,33.85979985,-9.30804456,Lake Nyasa,4,0.0,True
39658bbd,36.67835041,-8.41205387,Rufiji,4,,True
34950sg,36.36577112,-8.23254946,Rufiji,3,591.0,True
39243,34.99074871,-8.50218621,Rufiji,2,0.0,False
64573m,35.10049126,-9.53847271,Lake Nyasa,4,50.0,True
13233k,35.99009341,-10.70023605,Ruvuma / Southern Coast,5,120.0,True
2316ni,31.56362112,-1.78915259,Lake Victoria,3,0.0,True
17395eo,34.91860294,-4.55497782,Internal,2,250.0,True
66063ar,33.93925227,-9.49718688,Lake Nyasa,3,0.0,True
20033ibi,38.24136505,-6.07723983,Wami / Ruvu,1,40.0,True
1841ac,34.21965281,-8.80096447,Rufiji,7,0.0,True
26248pj,36.09915938,-3.55154991,Internal,1,1.0,False
61320hwq,38.93257742,-5.03593712,Pangani,4,60.0,True
28379amu,34.67353532,-1.85172986,Lake Victoria,2,200.0,
17070pu,33.07781628,-9.39596672,Lake Nyasa,5,0.0,True
22967g,37.63980497,-6.11662444,Wami / Ruvu,6,500.0,True
9999,34.47498339,-9.16768142,Rufiji,3,25.0,True
5344m,33.24768854,-8.94977001,Lake Rukwa,2,0.0,True
49818gb,32.88706561,-9.28099938,Lake Nyasa,6,,False
30662,33.16190795,-2.74084805,Lake Victoria,7,,
52729d,33.99545219,-2.04516023,Lake Victoria,4,350.0,
1092,35.09279254,-9.56044551,Lake Nyasa,4,25.0,True
15886ib,34.90358178,-8.92249809,Rufiji,4,120.0,True
2327ik,36.80732622,-3.49950427,Pangani,2,300.0,True
43788vq,31.64185044,-1.49656447,Lake Victoria,2,0.0,True
5251bik,35.12234372,-8.56096358,Rufiji,2,0.0,True
45200,37.58591063,-3.14767035,Pangani,1,1.0,True
12914,33.21390432,-2.12504501,Lake Victoria,4,350.0,True
26406s,39.0001781,-6.48227991,Wami / Ruvu,1,70.0,True
59850e,38.81081425,-4.82941548,Pangani,8,300.0,True
18431jyo,33.84012668,-9.26099727,Lake Nyasa,4,0.0,True
54708,32.15666292,-3.64190473,Lake Tanganyika,5,0.0,
31513,32.17592949,-3.36154924,Lake Tanganyika,5,0.0,True
15295r,31.41668399,-7.44749057,Lake Rukwa,1,280.0,True
49097,39.5215713,-7.12888268,Wami / Ruvu,3,50.0,True
40479zb,33.90702816,-1.61333265,Lake Victoria,3,300.0,
30789wo,35.32729246,-5.6805043,Internal,3,250.0,True
3722f,35.37469718,-7.65392717,Rufiji,1,1.0,True
6257zg,36.71574263,-5.9134864999999985,Wami / Ruvu,5,1.0,True
37977h,33.78135255,-9.58003815,Lake Nyasa,3,0.0,True
39447dsg,30.52338327,-7.12706856,Lake Tanganyika,3,300.0,True
39032zi,40.02710042,-10.35394815,Ruvuma / Southern Coast,1,300.0,True
60965,33.83834326,-9.30546094,Lake Nyasa,4,0.0,True
51253,0.0,-2e-08,Lake Victoria,2,0.0,True
19317r,31.83465877,-1.1002771999999998,Lake Victoria,2,,True
62927yp,32.96741479,-9.32330034,Lake Nyasa,5,0.0,True
54450,34.68470955,-10.09923699,Lake Nyasa,5,150.0,True
46008dap,38.98823151,-6.51980283,Wami / Ruvu,1,20.0,True
9585mgo,33.19509586,-2.80437549,Lake Victoria,7,0.0,True
26975,30.54232568,-3.7899523,Lake Tanganyika,1,190.0,True
15294va,33.43595856,-4.42475572,Internal,2,0.0,True
40988j,34.91479418,-8.96585128,Rufiji,4,50.0,True
28307,31.83818125,-8.25087848,Lake Rukwa,2,450.0,True
70779xpv,34.00881547,-1.71990901,Lake Victoria,3,33.0,
61480w,35.85244206,-3.39420416,Internal,1,1.0,False
54162nr,36.69794359,-3.32944355,Pangani,2,150.0,True
24027,37.21121971,-3.25343398,Pangani,5,75.0,True
48274mj,33.63666769,-9.31323431,Lake Nyasa,4,0.0,True
24000,37.17988266,-6.03776315,Wami / Ruvu,1,1100.0,True
45558v,38.75977750000001,-7.99161901,Rufiji,53,1.0,True
40391i,37.30518207,-3.58152845,Pangani,4,300.0,True
40235y,32.00033312,-6.65480458,Lake Tanganyika,1,450.0,True
40055p,38.06114689,-4.38106695,Pangani,3,240.0,True
128,34.54044352,-9.3179014,Lake Nyasa,4,50.0,True
26038,37.1566535,-3.40166761,Pangani,5,,True
33595ard,35.42431564,-4.23070263,Internal,1,185.0,True
63948,33.450684,-3.01438143,Lake Victoria,4,0.0,True
63219aq,34.90272953,-4.03120014,Internal,1,365.0,True
62205id,34.83120556,-10.58776158,Lake Nyasa,3,325.0,
42729ei,33.65344687,-3.55703761,Internal,8,0.0,True
64523w,32.04792369,-8.56471902,Lake Rukwa,2,350.0,True
69660fbk,34.64670143,-11.10181749,Lake Nyasa,3,96.0,
51876,35.74051616,-7.91314807,Rufiji,1,800.0,True
23438kn,33.34831826,-9.20272158,Lake Nyasa,2,0.0,False
64206jkb,38.89457448,-6.45252985,Wami / Ruvu,1,50.0,True
40156rdh,36.64887182,-3.32339355,Pangani,2,150.0,True
11872oeu,34.80751913,-9.11772532,Rufiji,4,130.0,True
3052xgs,37.58500764,-3.71098467,Pangani,2,70.0,True
47166cy,39.29885174,-6.97735511,Wami / Ruvu,43,6922.0,True
66688wg,31.27057188,-2.65422764,Lake Tanganyika,4,0.0,True
17892fah,30.49994124,-3.59162772,Lake Tanganyika,1,500.0,True
60450g,35.62532322,-3.34558283,Internal,30,200.0,True
24481fh,38.34004421,-4.7935715,Pangani,1,1.0,True
13121g,39.37385091,-7.08979684,Wami / Ruvu,43,470.0,True
67316us,32.5528921,-3.8819372,Lake Victoria,3,0.0,True
36713du,36.38004968,-7.55401503,Rufiji,7,162.0,True
2894o,38.87015001,-6.53764961,Wami / Ruvu,1,530.0,True
14534,33.0385798,-3.81914169,Internal,3,0.0,True
70254l,0.0,-2e-08,Lake Victoria,2,0.0,True
29816o,36.60980429,-6.18980018,Wami / Ruvu,3,0.0,True
13557e,35.45187224,-10.64064128,Ruvuma / Southern Coast,2,0.0,True
68825kbj,0.0,-2e-08,Lake Victoria,6,0.0,True
13598h,33.60207219,-3.22021677,Lake Victoria,2,0.0,True
30322smw,35.64115242,-10.69164856,Ruvuma / Southern Coast,4,0.0,False
68824r,38.29508397,-4.8196121,Pangani,1,1.0,True
38336,37.61146447,-3.26036609,Pangani,1,1.0,True
17896dgk,33.05870112,-1.85457448,Lake Victoria,1,450.0,True
68642zvo,31.39371905,-2.73166673,Lake Tanganyika,4,0.0,True
74004sam,37.23712882,-3.22982536,Pangani,5,80.0,True
9707bqm,33.00765347,-8.45308219,Lake Rukwa,1,0.0,True
20602r,30.95370867,-2.88050429,Lake Tanganyika,1,180.0,True
57080j,33.87501365,-9.6036242,Lake Nyasa,3,0.0,True
51037qxg,31.67092079,-8.51266742,Lake Tanganyika,2,,True
26379,37.61186917,-3.37681378,Pangani,1,1.0,True
73461,33.96791173,-9.48500872,Lake Nyasa,3,0.0,True
18118,36.80626979,-3.50100882,Pangani,2,300.0,True
21215h,35.24728872,-8.11324301,Rufiji,1,769.0,True
465q,35.81217695,-7.46781988,Rufiji,1,1.0,True
46517tog,38.71237042,-5.12764126,Pangani,3,120.0,True
48377ndx,34.60856642,-9.23126236,Rufiji,4,213.0,True
65170rds,37.43767276,-3.38109434,Pangani,4,50.0,True
28727eq,36.9256948,-3.35637819,Pangani,7,130.0,True
10679dvk,30.98154484,-2.8206932,Lake Tanganyika,4,0.0,True
56854dc,38.52656922,-5.61621283,Pangani,6,500.0,True
15107,34.14340191,-9.32885321,Lake Nyasa,3,0.0,True
25761kyf,33.64174483,-9.22337884,Lake Nyasa,4,0.0,
65578qvj,0.0,-2e-08,Lake Victoria,2,0.0,True
33921ymy,33.633500700000006,-9.21455925,Lake Nyasa,4,0.0,True
33260ma,38.86647908,-4.82498537,Pangani,8,350.0,True
71325nw,36.51821012,-7.50344644,Rufiji,7,400.0,True
47192elt,33.0271017,-3.88770456,Internal,3,0.0,True
34056gh,29.87127813,-4.63238057,Lake Tanganyika,2,370.0,True
6538,34.622969899999994,-1.78091367,Lake Victoria,2,335.0,False
6318,32.80399766,-3.8840187,Internal,3,0.0,True
31963,32.75418935,-4.20533037,Lake Tanganyika,1,0.0,False
9085dp,37.40541313,-3.40020104,Pangani,4,1.0,False
61380e,39.3828638,-10.29305238,Ruvuma / Southern Coast,23,435.0,False
42418dj,37.10727834,-3.19007046,Pangani,7,1.0,True
39767k,31.31736652,-7.48986416,Lake Rukwa,3,650.0,True
13030,31.75965532,-3.2731392999999995,Lake Tanganyika,5,0.0,True
53425lb,37.94972216,-4.13238778,Pangani,3,120.0,True
64107g,30.64418682,-3.81408383,Lake Tanganyika,1,120.0,True
74222ciz,33.05956172,-2.03108991,Lake Victoria,1,800.0,True
73972,35.26390955,-4.42567983,Internal,2,216.0,True
33124a,30.02967543,-4.42574987,Lake Tanganyika,2,850.0,True
33185mpt,38.28715388,-4.661386900000001,Pangani,1,1.0,True
70962,37.79210325,-3.70977502,Pangani,2,280.0,True
19636vbk,37.1526279,-11.24640922,Ruvuma / Southern Coast,1,1.0,True
31861put,31.17009942,-6.37418318,Lake Rukwa,1,60.0,False
69218hz,34.22635794,-2.94747187,Lake Victoria,1,300.0,True
69517h,35.09882653,-9.08394753,Rufiji,4,40.0,True
2092bsl,31.65114824,-2.53301659,Lake Victoria,8,0.0,True
24231a,39.05623664,-7.35684479,Wami / Ruvu,43,1500.0,True
19105y,39.36544708,-10.71042206,Ruvuma / Southern Coast,33,150.0,
47494,36.7898328,-3.35551562,Pangani,7,140.0,True
36969,36.42201964,-6.23028035,Wami / Ruvu,3,0.0,True
31011u,37.26903621,-7.10492257,Wami / Ruvu,6,1.0,True
56001,35.78032728,-3.99869076,Internal,1,245.0,True
45495td,35.79959286,-5.78931105,Wami / Ruvu,6,0.0,True
7222,34.86580902,-4.28819597,Internal,1,354.0,True
16078,34.44696624,-1.67169611,Lake Victoria,2,655.0,
7152llw,30.87802639,-3.36552222,Lake Tanganyika,1,200.0,True
26661oad,35.44138737,-4.50297596,Internal,2,425.0,True
52167,38.98372395,-5.42036666,Pangani,5,600.0,True
71573n,37.1364977,-6.78722905,Wami / Ruvu,1,250.0,True
13956jvr,35.72212133,-3.47755346,Internal,30,200.0,True
69353zq,38.38898749,-5.64680323,Pangani,6,200.0,True
47066eta,39.64773032,-7.96617016,Rufiji,63,200.0,True
18258up,38.24272873,-4.6480066,Pangani,1,1.0,True
55837,30.277433,-4.48238952,Lake Tanganyika,2,1200.0,True
2658ll,35.61947811,-3.51757731,Internal,30,,True
34659fy,37.82413259,-6.88609898,Wami / Ruvu,2,100.0,True
65561,33.7927756,-9.41157276,Lake Nyasa,4,0.0,
61937jv,31.99910018,-4.00885415,Lake Tanganyika,3,0.0,True
32224fzo,38.82035547,-5.17998606,Pangani,3,,True
10860ill,39.40063227,-6.87233259,Wami / Ruvu,3,63.0,True
69574qk,31.69016826,-1.75363562,Lake Victoria,3,0.0,True
61034pcs,40.18287355,-10.28079217,Ruvuma / Southern Coast,5,850.0,True
21197vqk,35.61110813,-10.5352739,Lake Nyasa,2,600.0,True
30013bor,30.782723,-2.38876569,Lake Victoria,30,0.0,True
67413s,39.15130019,-10.79541886,Ruvuma / Southern Coast,33,330.0,True
63747gsv,35.68890725,-10.48331344,Lake Nyasa,5,450.0,True
10206rri,35.00751374,-10.94552416,Ruvuma / Southern Coast,3,60.0,
40881fs,36.48338306,-8.10067138,Rufiji,3,810.0,True
31719kx,33.67436296,-3.67832591,Internal,8,0.0,False
31981z,31.99635623,-8.81029783,Lake Rukwa,2,150.0,True
70201,37.73262401,-6.04598084,Wami / Ruvu,6,200.0,True
67990zt,32.62018642,-4.957637,Lake Tanganyika,3,0.0,True
69266,37.04546162,-7.55283969,Rufiji,1,150.0,True
30416c,36.13967356,-6.04481272,Wami / Ruvu,4,0.0,True
23153rwx,34.18338162,-9.30687898,Lake Nyasa,3,0.0,True
17770o,34.75334391,-4.63565861,Internal,2,600.0,True
617smf,36.13198498,-8.32127772,Rufiji,3,100.0,True
9838ux,38.70349218,-5.11454633,Pangani,3,100.0,True
53337o,36.32701498,-11.17973661,Ruvuma / Southern Coast,5,200.0,True
33699g,32.91932511,-2.63553231,Lake Victoria,3,0.0,True
63027jjm,34.64360676,-10.53982596,Lake Nyasa,3,90.0,
72777g,38.87080258,-8.43446254,Rufiji,13,400.0,True
37313l,30.28112055,-4.48363647,Lake Tanganyika,2,550.0,True
39029,39.74414174,-7.97148024,Rufiji,60,40.0,True
64890,31.13399766,-1.6785558999999997,Lake Victoria,1,0.0,True
35966,30.25789533,-4.61313858,Lake Tanganyika,2,378.0,True
45152sw,0.0,-2e-08,Lake Victoria,2,0.0,True
49305ucl,33.10623947,-2.91045698,Lake Victoria,7,0.0,
15567u,34.70857662,-4.82214546,Internal,4,145.0,True
33491,32.8336796,-2.97877904,Lake Victoria,7,0.0,
62313,34.67778107,-10.10146161,Lake Nyasa,5,680.0,True
43553yi,36.88995361,-3.32252624,Pangani,7,,True
57754nh,38.94398317,-10.85038321,Ruvuma / Southern Coast,33,1.0,True
17137r,33.8016751,-1.95933833,Lake Victoria,4,480.0,True
19529,34.28635738,-3.49232592,Internal,6,0.0,True
73100k,37.09274277,-3.15546414,Pangani,7,1.0,True
47402bxm,32.8746135,-8.9959488,Lake Rukwa,6,0.0,True
25614s,34.58895077,-8.78782822,Rufiji,4,125.0,True
16233pf,31.69009198,-2.99007533,Lake Victoria,8,0.0,True
29886nb,37.93748331,-4.36986342,Pangani,3,950.0,False
29218alp,29.70400068,-4.75210751,Lake Tanganyika,3,86.0,True
43108,37.24228786,-11.52131166,Ruvuma / Southern Coast,1,1.0,True
53523m,33.81369075,-9.29560086,Lake Nyasa,4,0.0,True
53012gra,34.71016135,-4.30446319,Internal,1,258.0,True
12052w,35.01353232,-8.23517251,Rufiji,2,0.0,True
74070,37.32321991,-3.61725517,Pangani,4,150.0,True
70701aw,34.37007977,-1.80671064,Lake Victoria,2,60.0,False
63885,34.63811088,-1.7803914,Lake Victoria,2,,True
43315x,39.09991519,-8.12750207,Rufiji,53,1.0,True
14009p,33.65823133,-9.32197182,Lake Nyasa,4,0.0,True
6964gxq,34.60971265,-1.81292828,Lake Victoria,2,350.0,False
18644iz,35.8696589,-4.69364081,Internal,1,0.0,True
23927,31.0927893,-7.62811187,Lake Rukwa,3,1.0,
29561,37.70964459,-7.42044479,Wami / Ruvu,2,1000.0,True
42428q,36.97454336,-6.05511152,Wami / Ruvu,1,250.0,True
46223q,32.64410451,-3.82677002,Lake Victoria,3,0.0,True
52718jph,38.62433666,-10.76508496,Ruvuma / Southern Coast,33,1.0,True
28845d,36.631007200000006,-8.07845126,Rufiji,3,500.0,True
41068n,35.550224,-4.33743094,Internal,2,316.0,True
32196ao,33.12676291,-3.77590295,Lake Victoria,3,0.0,True
7725w,34.00662986,-9.31676749,Lake Nyasa,3,0.0,True
59247x,30.55801308,-7.11759625,Lake Tanganyika,3,1.0,True
4409p,38.34095232,-4.7516363,Pangani,1,1.0,True
65633hp,31.56618613,-1.67222232,Lake Victoria,3,,True
35379otk,31.5137613,-1.61072485,Lake Victoria,2,0.0,True
6172gy,34.30339308,-8.66664096,Rufiji,7,0.0,True
72357m,34.87851332,-4.67022064,Internal,2,360.0,True
15674xc,31.76320284,-1.42771621,Lake Victoria,2,0.0,True
51413sgp,35.54496354,-3.85531227,Internal,3,174.0,True
73377,35.18385401,-9.23246593,Rufiji,4,25.0,True
7675,36.67675935,-3.34611228,Pangani,2,150.0,True
17564,36.06116329,-5.79375094,Wami / Ruvu,4,0.0,True
1189b,34.93108696,-10.9881124,Lake Nyasa,3,123.0,
7317dt,32.79828623,-5.00613905,Lake Tanganyika,6,0.0,False
63326dxe,37.90333128,-4.36283144,Pangani,3,150.0,True
58817w,32.57455842,-4.87753656,Lake Tanganyika,3,0.0,True
48790ea,35.86309416,-8.21407655,Rufiji,7,260.0,True
35973t,39.78004886,-10.35075888,Ruvuma / Southern Coast,1,500.0,True
20998qzg,33.27558586,-2.52650515,Lake Victoria,2,0.0,True
67993e,0.0,-2e-08,Lake Victoria,1,0.0,True
39097,31.30148223,-5.09468116,Lake Tanganyika,4,0.0,True
35139k,34.65718499,-5.55745615,Rufiji,2,1.0,True
50772zn,32.60221664,-3.72750124,Lake Victoria,3,0.0,
46890jly,30.70800845,-1.31398803,Lake Victoria,1,0.0,True
44715gps,36.68625088,-8.15205396,Rufiji,3,250.0,True
34100,31.51562921,-8.36478413,Lake Tanganyika,2,260.0,True
35138q,0.0,-2e-08,Lake Victoria,1,0.0,False
53152rbu,37.27182654,-3.24064958,Pangani,4,35.0,
31887,33.07185321,-3.01550481,Lake Victoria,7,,False
40182c,34.66315554,-9.16346077,Rufiji,4,45.0,True
9730kes,0.0,-2e-08,Lake Victoria,6,0.0,True
27021in,38.95635544,-5.36338378,Pangani,5,1200.0,True
15368sz,38.91621785,-8.53280139,Ruvuma / Southern Coast,13,,
11538u,37.65671732,-3.27377421,Pangani,1,1.0,True
42404o,38.33895181,-10.9653024,Ruvuma / Southern Coast,63,45.0,True
46716oq,37.13884513,-6.78617158,Wami / Ruvu,1,120.0,True
3183y,37.61877108,-3.79568369,Pangani,2,220.0,True
51871rx,38.93449965,-6.50818779,Wami / Ruvu,1,20.0,True
20143,33.6370718,-3.11034078,Lake Victoria,2,0.0,True
19965,35.35212541,-9.90367586,Lake Nyasa,2,0.0,True
40927,38.77155244,-6.81906666,Wami / Ruvu,2,50.0,True
48508xf,38.0979103,-9.32701931,Ruvuma / Southern Coast,43,,
71871eu,33.87664373,-9.44195097,Lake Nyasa,3,0.0,True
14989yp,37.53317262,-3.45241774,Pangani,4,350.0,True
46526,34.40962798,-1.72161949,Lake Victoria,2,889.0,
63856,32.67077674,-4.14502625,Lake Tanganyika,1,0.0,False
12318,32.61348336,-9.23986922,Lake Rukwa,6,0.0,True
18093kzy,38.85462122,-5.11422234,Pangani,3,150.0,True
55921zz,33.82370045,-9.19286707,Lake Nyasa,4,0.0,True
21340rta,36.94091279,-3.37812753,Pangani,7,320.0,True
56751,29.65392846,-4.7609393,Lake Tanganyika,3,100.0,True
38069gk,30.85614315,-2.48826769,Lake Victoria,30,0.0,True
20433,36.80672436,-3.39619078,Pangani,7,350.0,True
